age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,country,salary
53.06166029,1,145404.8767,5,13,0,6,0,4,1,44,1,1
44.22291048,1,162750.4421,3,10.88916419,0,6,2,3,0,48,1,1
31.78988083,0,111567,3,13.39494041,0,7,0,4,1,41,0,1
40.91453783,0,203761,2,9.914537827,0,6,0,4,1,40,1,1
42.53765728,0,177124.3721,4,11.67337852,0,6,1,4,0,50,1,1
64.08487972,1,113828.1919,3,14.0738023,0,5,0,3,1,26,1,1
52.36858266,1,103532.4736,1,12.07024277,0,7,0,4,1,38,1,1
50.05777705,1,240373.0756,1,13.71111477,0,10,0,4,1,40,1,1
31.62190514,1,226383.395,2,13.59452372,0,9,0,4,1,42,1,1
44.079896,0,168710.1518,2,11.36884267,0,10,1,4,0,46,1,1
36.31140776,0,86362.775,3,11.62281553,0,4,1,3,0,43,1,1
47.5925562,2,102771,5,13,0,11,0,4,1,47,1,1
36.32053565,0,198660,2,9.948724471,0,6,0,4,1,52,1,1
36.39104747,0,127603.4134,3,10.80447626,1,4,2,4,0,37,1,1
45.85272775,0,381780.4163,4,11.55038968,0,5,0,3,1,42,1,1
55.39515025,0,72438.63709,2,8.12096995,0,4,0,4,1,49,1,1
66.54618674,0,166173.7098,1,9.324152327,1,3,3,4,1,38,1,1
42.86423974,0,40998.77816,4,12.14160475,0,7,0,4,1,46,0,1
50.73927009,0,392670.0858,0,15.91309003,0,3,0,4,1,83,1,1
57.35037788,0,196008.1886,4,12.45012596,0,8,0,4,1,40,1,1
37.79652199,0,247599.0206,2,13.20347801,0,8,0,4,1,55,1,1
55.18378908,0,160632.9973,5,13,0,5,1,4,0,22,1,1
36.45407235,0,22201,3,11.18162894,0,1,0,0,1,40,0,1
61.0584102,1,162347,3,15,0,6,0,4,1,26,1,1
35.94022289,0,251363.5708,3,11.57608916,0,7,0,4,0,46,0,1
36.64147909,1,190895,3,13.4528403,0,9,0,4,1,40,1,1
53.2151729,1,189196.7372,3,11.04837433,0,3,0,4,1,43,1,1
41.33022766,0,208609.243,3,14.47819614,1,8,0,4,1,40,1,1
45.8876411,0,81879.62923,3,10,0,0,3,1,0,40,1,1
27.03581069,0,405767.8814,2,9.002754669,0,2,0,4,0,40,1,1
34.31955399,0,207201.4742,2,9.525778001,0,3,0,4,1,43,1,1
44.25927798,0,81489.18101,2,9.958848776,0,0,0,4,1,40,0,1
40.92593703,0,290660,4,12.92593703,0,2,0,4,1,54,1,1
41.85682927,1,168071,2,9.572682937,0,9,0,4,1,44,1,1
69.28716764,0,54759.05515,2,11.04729608,0,10,0,4,1,23,1,1
57.63491357,0,175942,2,9.682543216,1,6,0,4,0,48,1,1
27.66686504,0,244428.1178,3,11.22248673,0,1,2,4,0,45,1,1
60.03676894,0,195453,2,10.92646212,0,3,0,4,1,59,1,1
53.63831,0,368711.2201,2,13.63652583,1,9,2,4,1,42,1,1
39.00031106,1,94143.49526,1,14.24996112,0,4,0,4,1,55,1,1
46.15290901,0,370119,3,15,0,9,0,4,1,58,1,1
41,0,204411.9606,3,10.56849815,0,5,0,4,1,45,1,1
32.06029886,0,415887,1,14,0,9,0,4,1,44,1,1
50,0,155584.4726,2,12.95273605,0,7,0,4,1,50,1,1
33.55131509,0,350619.3337,3,8.300154717,0,10,4,3,0,40,0,1
30.33967305,2,33382.18532,2,9,0,3,0,4,1,67,1,1
39.13165541,0,284184.0368,4,12.60503377,0,8,0,4,0,48,1,1
38.96649392,0,158761.9235,4,11.67560162,0,2,1,4,0,46,1,1
49.01715346,0,153314.32,3,12.1657137,0,9,0,4,1,40,1,1
49.02179297,1,219388.9419,2,9,0,8,0,3,1,57,1,1
58.00244897,1,95445.50367,4,11.80097959,0,5,0,4,1,52,1,1
27.32556767,1,259862.2563,2,10.30227068,0,8,0,2,1,60,1,1
41.93632372,1,415887,1,14,1,10,3,4,1,4,1,1
48.29607571,0,219021,2,9.76535857,1,5,3,4,1,47,1,1
43.412803,1,174672.431,2,9.14679925,0,9,4,3,0,41,1,1
37,0,249231.6295,3,11,0,9,0,4,1,46,1,1
45.28064543,0,106696.8613,3,10.45806463,0,2,0,4,1,53,1,1
40.89263624,1,286738.3137,3,14.42526443,0,9,0,2,1,88,1,1
38.99586438,0,99146,1,13.99448584,0,8,0,4,1,40,1,1
42.5681805,0,331647.8636,3,13.03977437,0,2,3,4,0,46,0,1
45.26789263,0,295376.9503,0,14.29174947,0,7,0,4,1,56,1,1
28.48145509,0,305641.0742,2,11.36509067,0,0,0,4,1,40,1,1
40.49686799,0,229734.6775,3,10.85803772,0,6,0,4,1,45,1,1
51.50136475,0,216799.7931,2,13.71467564,0,0,0,1,1,40,0,1
53.88139321,0,200209.8313,2,9.559303397,1,5,0,4,1,44,1,1
40.49257673,0,16400.80253,3,13.27893023,0,9,0,2,1,40,0,1
36.17401517,0,199436.4768,1,14,0,3,0,4,0,44,1,1
42.47008415,0,180107.1282,2,13.73504208,0,7,0,4,1,42,0,1
38.8144697,0,365452.953,2,9.909276515,0,0,0,4,0,40,0,1
54,1,223707.5324,3,11.06662732,0,3,0,4,1,47,1,1
39.97269946,0,383364.2664,3,7.972699457,0,2,0,4,1,44,1,1
40.59348412,0,270876.2878,3,11.27121809,0,3,0,4,1,40,1,1
42.04637219,0,88895.28931,5,13,0,5,0,4,1,47,1,1
47.49436785,1,183486,4,12.0112643,0,9,4,4,0,52,1,1
33.63843516,0,123263.8534,3,10.44625936,0,2,0,4,1,45,1,1
37.27186609,0,353231.0762,4,13.38155983,0,9,0,4,0,45,1,1
32.9758349,0,232474.0415,2,9.032220137,0,2,0,4,1,40,1,1
42.80925103,1,24763,0,14.38149794,0,9,0,4,1,44,1,1
59.64557646,1,143826.3001,1,12.43633495,0,6,0,4,1,37,1,1
57.12195034,0,235625.4859,3,11.13508456,0,3,0,4,1,40,0,1
52.5523337,0,172324.1475,2,9,0,7,0,4,1,42,1,1
56,0,192869,1,10.19162287,0,5,0,4,1,40,1,1
43.0481935,0,196545,5,13,0,5,0,4,1,40,1,1
32,0,164237.4945,2,9.478741277,0,10,0,4,1,58,1,1
53.5315495,1,175122.5946,4,12.26577475,0,2,0,4,1,40,1,1
28.85741251,0,253340.2908,3,10,0,1,0,2,1,46,1,1
56.82048991,1,93299.92401,5,13,0,5,4,2,0,29,1,1
41.43517878,2,220821.9574,4,12.73889273,0,3,0,4,1,41,1,1
52.99099823,0,47868.27532,2,10.00225044,0,11,0,4,1,41,1,1
41.44193043,0,346430.5842,2,11.92257391,0,4,0,2,1,42,1,1
53.10158797,1,189308.3578,3,11.09982356,0,5,0,4,1,41,1,1
37.79169707,0,201109.1082,4,12.27501824,0,2,3,4,0,53,1,1
54.80762312,1,309092.7319,2,9,0,11,0,4,1,40,1,1
38.54376563,0,166978.8424,4,12.3216625,0,8,4,4,0,40,1,1
41.5081471,0,280486.9164,3,10,0,1,0,2,1,66,1,1
39.57082323,0,339825.4134,4,11.74711305,1,7,0,4,1,44,1,1
76.58208988,0,89399.11045,2,14.65970157,0,9,0,4,1,25,1,1
48.41024787,0,142718.7265,0,14.27349858,0,8,0,4,0,42,1,1
47.3388844,0,265232.194,5,13,0,4,0,4,1,43,1,1
46.36514084,1,120131,2,12.80915498,0,6,0,4,1,56,1,1
28.16747658,0,130851.0594,5,13,0,9,0,3,0,39,0,1
43.5279645,0,75996.95973,3,10.79194674,0,8,0,4,1,42,1,1
52.38907603,1,138605.6988,2,9.194538015,0,10,0,4,1,54,1,1
37.51219831,0,46326.14278,1,11.51219831,0,10,0,4,1,79,1,1
42.98521324,0,284978.2292,1,10.67282782,0,10,0,2,0,43,0,1
52.68584484,0,392574.7166,1,12.62831031,0,6,0,4,1,59,1,1
46.60594131,0,133755.6594,3,11.1564356,0,5,0,2,1,45,1,1
48.86591699,0,199724.6204,0,14.29773052,0,9,0,4,1,60,0,1
58.35751752,1,136805.4974,2,9.796732117,0,0,0,4,1,44,1,1
45.65888119,0,175993.5018,2,9.149013201,0,7,4,3,0,30,1,1
56.60986116,0,404080.4386,1,9.484305548,1,3,1,4,1,45,1,1
38.56911934,0,214610.5655,3,13.85637311,0,10,1,4,1,41,0,1
32.82760527,0,260796.8259,3,10.5171842,0,3,0,3,1,40,1,1
49.45690903,0,206352.6449,2,9.908618194,0,5,0,4,1,49,1,1
63.38946198,1,106134.2316,0,14.79648733,0,9,0,4,1,40,1,1
33.69017655,1,204461.6971,1,13.69017655,0,8,0,4,1,48,1,1
47.83516516,0,102624.381,1,12.60805807,0,3,0,4,1,50,1,1
32.86078452,1,33352.63033,1,10.62026151,0,3,0,4,1,60,1,1
51.65010185,0,265091.373,3,11.04618518,0,4,0,4,1,45,1,1
57.9260005,0,153484,3,13.26849988,0,2,0,4,1,50,1,1
43.37481385,0,107845.152,1,10.53713701,0,5,0,4,1,46,1,1
50.42235274,0,334398.7206,2,9.208074876,0,2,3,4,0,34,1,1
47.86038616,0,185385,1,12.5754827,0,7,0,4,1,49,1,1
42.41992627,0,157245.4448,3,13.39501843,0,6,1,2,0,42,0,1
52.12836646,0,149152.3186,4,13.8044771,0,9,0,4,1,44,0,1
26.85297028,0,142965.8714,1,14,0,6,0,1,1,44,0,1
60.13276683,0,238913,4,12.73446634,0,11,0,4,1,45,1,1
48.68748943,1,44319.43711,3,10.75001409,0,7,0,4,1,57,0,1
49.15994055,0,210049.9796,2,9.573326728,0,10,0,4,1,42,1,1
45.2060209,1,110363.6266,2,9.776824759,0,11,0,4,1,45,1,1
40.6012755,0,190838.2922,3,10.9189796,0,7,0,4,1,40,1,1
47.39195791,0,120147.7437,3,10.39865965,0,2,0,4,1,43,1,1
45.73550956,1,353020.2984,0,15.93387739,0,8,0,4,0,50,0,1
43,1,34007,3,11.25931073,0,3,0,4,1,56,1,1
30.75510726,0,150033.0149,3,6.252321481,0,2,0,4,1,51,1,1
30.68677687,0,156464,1,13.82830578,1,7,1,4,1,51,0,1
37.42788149,0,280233.6494,3,11.85576299,0,11,2,4,0,35,1,1
38.52786634,1,301612.6901,2,9.763933171,0,9,4,4,0,37,1,1
37.28406569,0,269328.1478,3,10.85796716,1,8,0,4,0,44,1,1
44.69363807,1,220863.5704,2,11.30636193,0,3,0,3,1,54,0,1
54.78034018,0,279884.8181,1,13.24243298,0,2,0,4,1,40,1,1
43.13027074,0,78529.17936,4,12.28256769,0,10,0,4,1,60,0,1
45.98979129,0,341382.2173,2,11.89693739,0,8,0,4,0,45,1,1
51.95588693,0,255390.4457,3,10.5707712,0,3,0,4,1,56,1,1
39.80765201,0,47883.51861,4,11.78852199,1,6,2,4,0,43,1,1
41.51346644,0,165290.799,2,13.50269329,0,5,1,2,0,40,0,1
68.5489513,0,410993.0594,2,9.516317099,0,6,0,4,0,24,1,1
43.32603906,0,140909.2474,5,13,0,1,2,4,0,41,1,1
35.48700451,0,122570.2746,3,8.512995491,0,11,0,4,1,67,1,1
49.39259025,0,203050.712,2,14.31936488,1,10,0,4,1,50,1,1
39.997797,0,114545.8847,5,13,2,3,1,3,0,44,0,1
41.08500294,1,131283.5321,3,12.44678635,0,10,0,4,0,48,1,1
56.79817218,0,156026.2992,2,12.48073113,0,7,0,2,1,46,1,1
48.23405843,0,246755.6598,3,13.61702921,0,4,0,4,1,53,1,1
67.87756144,0,76361.26613,2,9,0,5,0,4,1,45,1,1
37.80539887,0,387345.4702,2,9,0,8,3,4,0,40,1,1
47.06999714,0,170653.1788,3,10.96500143,0,8,0,4,1,44,1,1
38.81399492,1,143123,3,11.37201016,0,2,0,4,1,40,1,1
43.712036,0,177243.6091,4,12.11867267,0,1,2,3,0,49,1,1
35.03016743,0,142714.4606,3,13.35150837,0,5,0,4,1,46,1,1
51.26058477,1,192974.1726,4,13.13029238,0,8,0,2,1,39,1,1
60.1901722,1,148665.2576,1,12.8650287,1,9,0,4,1,12,1,1
40.41371787,0,189952.0915,5,13,0,9,5,2,0,39,1,1
45.77261891,0,408531.9669,2,8.355411305,2,0,4,4,0,39,1,1
39.35132772,0,315793.1272,1,13.91216807,1,3,1,2,0,51,1,1
39.49683089,1,57706.32441,3,11,0,11,2,4,0,52,1,1
47.07989883,0,235646,2,9.539949417,0,6,0,4,1,40,1,1
45.3379022,0,140644,0,14.81734228,1,7,0,4,1,44,1,1
52.56453655,0,193354.9499,1,12.21773172,0,2,0,4,1,56,1,1
28.24047518,0,108999.9641,1,13.90750955,0,9,0,4,0,38,1,1
48.62908436,1,181307,3,14.07271089,0,9,0,4,1,64,1,1
31,0,111567,5,13,0,8,0,4,1,48,1,1
55.32498659,0,171242,2,9.162493296,1,3,0,4,1,56,1,1
37.88992289,0,183617.0398,2,9.629974298,0,9,0,2,0,40,1,1
52.02260989,1,105010,5,13,0,3,0,4,1,42,1,1
39.50071549,0,42619.13988,4,13.33317434,0,11,4,4,0,29,1,1
49.0554307,0,104883.2733,1,10.64357054,0,9,0,4,1,40,1,1
37.58025503,0,116574.5433,4,13.13991499,0,9,4,4,0,23,1,1
49.75421397,0,365812.1455,3,10.70489083,1,5,1,4,0,40,1,1
38.31865656,0,98941,3,13.34067172,1,6,1,4,1,40,1,1
46.86198474,1,55377,5,13,0,1,3,2,1,40,1,1
35.60586369,1,176102.9691,2,9,0,3,0,3,0,77,1,1
57.18289729,2,190762.8444,4,12.88327104,0,9,0,4,1,40,1,1
39.73723473,0,208350.5165,2,9.400900322,0,3,0,4,1,39,1,1
41.23718302,1,36194.93268,3,13.4237183,0,4,0,4,1,62,1,1
36,0,183892,2,9.219304549,1,10,0,4,1,44,1,1
51,0,199688,5,13,0,5,0,4,1,52,1,1
41.29741572,0,185839.2069,3,13.45043071,0,1,0,4,1,56,1,1
53.86920746,0,153486,2,8.607622374,1,13,0,4,1,53,1,1
43.67877511,0,52346.94152,3,13.69636747,0,9,0,4,1,46,1,1
45.72076091,0,217900.1843,1,10.27097409,0,4,0,4,1,39,1,1
29.35179869,0,415887,5,13,0,0,5,4,0,41,1,1
48.03244022,0,47882.22126,3,11.24188995,0,5,0,4,1,45,1,1
53.17091339,0,216832.1394,4,12.46112636,0,10,0,4,1,40,1,1
37.2725498,1,93219.82155,3,10.8176494,0,0,0,3,1,46,1,1
47.4800417,1,215556.4048,3,10.59058333,0,6,0,4,1,45,1,1
44.58261717,0,171867.9045,4,13.63304687,0,10,0,4,1,43,1,1
33.45635563,0,304550.0651,1,13.25727406,0,9,0,4,1,47,1,1
48.38186626,1,44524.5023,1,13.23626748,0,6,0,4,1,52,1,1
42.61891816,0,212195.3546,1,13.87621637,0,8,4,4,0,47,1,1
32,0,127394.7084,3,10.84017347,0,3,0,4,1,52,1,1
57.41907938,0,217764.1561,2,9,0,3,0,4,1,40,1,1
44.39619733,0,218514.9055,4,11.75472369,0,1,0,4,0,30,1,1
45.36099797,1,121124,2,14.27800407,0,2,0,4,1,50,1,1
34.48252228,0,198658.5175,2,10.48252228,0,6,0,3,1,58,0,1
54.11614973,0,355923.1847,2,11.38495543,0,2,0,4,1,56,1,1
33.56478465,0,349067.6367,2,10.28239233,0,6,0,4,1,44,1,1
37.92651704,1,217056.0668,4,12.71491783,0,8,0,4,0,35,1,1
53.9053079,0,212868.4886,5,13,0,9,0,4,1,40,1,1
55.61087421,0,125000,4,13.77825158,0,1,0,4,1,47,1,1
52.72795676,0,264064.3151,3,10,0,7,0,4,1,42,0,1
34.54002541,0,220090.6404,1,10.60991108,0,7,5,4,0,41,1,1
37.36085146,0,194751.4365,4,12.28521981,0,9,0,4,1,40,1,1
49.07896838,0,279148.717,3,10,0,8,1,4,0,38,1,1
53.70568666,0,98358.15251,4,12.223412,0,2,0,3,1,51,0,1
50.99632072,0,182313.996,1,13.99852829,0,11,0,4,1,40,1,1
36.76848011,0,241998,4,12.30544033,0,11,0,4,1,35,1,1
31.154157,0,275152.6745,2,9.377650636,0,7,0,2,1,64,1,1
45,0,188836.9411,1,14,0,8,0,4,1,50,1,1
56.64666166,1,172656.12,3,14.11665416,0,11,0,4,1,48,1,1
45,2,204201.6429,3,11.11901849,0,3,1,4,1,50,1,1
47,0,191977.5361,2,9.97791079,0,3,0,3,1,40,1,1
43.25151566,0,94080.25012,3,12.25011659,0,3,0,4,1,41,1,1
47.22460473,0,173937.7754,4,12.87165444,0,2,0,4,1,49,0,1
32.22422208,0,415887,3,11.59192597,0,2,0,4,1,36,1,1
41,1,27290.22857,2,9.250363285,0,4,0,4,1,36,1,1
45.21668172,1,120923.5413,4,12.41251129,0,3,0,4,1,38,1,1
31.75999593,0,122111.36,4,12.08000136,0,10,0,4,0,40,1,1
38.89499649,0,207083.5275,4,12.35083392,0,8,0,4,1,42,1,1
38.48683667,0,51114.88174,2,9.256581663,0,12,1,4,0,38,1,1
42.81602041,0,202686.0018,2,10.75045425,0,10,0,4,1,46,1,1
58.98787445,0,141283.0619,1,10.98787445,0,10,0,4,1,42,1,1
53.53792029,0,197323.8339,3,13.37183998,0,5,0,4,1,45,1,1
32.3708788,0,26561.93813,5,13,0,8,4,4,0,24,1,1
51.56907435,0,210732.8399,3,10.10773141,0,3,0,4,1,54,1,1
37.63121882,0,372934.6586,3,11.01063436,0,3,3,4,0,45,1,1
62.88310019,1,171568.4749,2,9.357991288,0,7,4,4,0,31,0,1
60.56113145,0,76540.83829,1,14,0,9,0,4,1,40,0,1
46.27154082,0,197617.6469,3,11.05076871,0,3,0,2,1,42,1,1
40.17676972,0,185789.9445,4,11.56628865,0,1,2,4,0,40,1,1
44.17861182,0,237612.0163,3,11.48050479,0,11,0,3,0,53,1,1
48.12080413,0,199591.8121,2,9.096643301,0,7,0,4,1,39,0,1
39.15877341,0,118489.454,4,11.70473595,1,9,2,4,0,37,1,1
49.40438405,0,69329.13973,3,11.45589027,0,7,0,4,1,50,1,1
55.51665937,1,119254.3421,1,13.64682366,0,10,0,4,1,63,1,1
31.82176898,0,53213.04013,4,12.64353795,1,2,0,4,1,50,1,1
53.17279437,0,200192.5919,1,13.82720563,0,8,0,4,1,54,1,1
47.88626391,0,28024.84205,4,12.79547756,0,3,0,4,1,49,1,1
46.2145755,0,380132.0667,1,9.536438742,0,11,0,2,1,40,0,1
46.55231957,0,148995,3,13.27615978,0,9,2,4,1,47,1,1
39.58372428,0,184109.9953,3,11.83255143,0,4,2,4,0,31,1,1
33.50031251,0,157750.8726,4,12.62523438,0,3,0,4,1,38,1,1
32.86518326,0,185019.2134,3,10,0,9,0,4,1,40,1,1
37.58193612,0,40955,4,13.83612775,0,9,0,4,1,44,0,1
51.68910747,0,235306.4913,5,13,0,9,0,4,1,40,1,1
57.0376966,0,160632.2642,5,13,0,6,1,4,0,23,1,1
35.54819195,0,169106.8976,1,12.8855418,0,2,1,3,0,55,1,1
30.36641936,0,122883.0152,1,13.91857348,0,8,0,1,1,50,0,1
52.5694778,0,386783.189,2,9,0,2,0,4,0,40,1,1
42.22706764,0,312301.912,5,13,0,7,0,4,1,46,1,1
35.25494194,0,191362.2549,3,12.19389534,0,4,0,4,1,40,0,1
56.22158153,0,194667.152,1,15.0316545,0,4,0,4,1,48,1,1
39.06992308,0,211440.2331,4,13.02330769,0,10,0,4,1,49,1,1
27.4834937,0,180557.8349,2,9.386794964,0,9,4,4,0,40,1,1
31,0,111567,5,13,0,3,0,4,1,66,1,1
56.83428666,0,190693.1368,1,15.01622129,0,9,0,4,0,48,1,1
49.49570206,0,197323.2607,3,7.882521389,0,3,0,4,1,49,1,1
52.40012022,1,358083.9546,5,13,0,5,0,4,1,42,1,1
48.42425676,1,229465.5084,1,12.9495045,0,5,0,4,1,50,1,1
37.75426003,0,305597,3,11.49147993,0,6,0,4,1,43,1,1
52.684094,0,123011,1,14.315906,0,4,0,4,1,46,1,1
52.23329615,0,150078.8288,4,11.72332961,0,3,0,4,1,40,1,1
40.88977674,0,221954.0543,2,10.44089303,0,2,0,4,0,54,1,1
51.67160323,0,199645.074,4,11.93728258,0,8,0,4,1,32,0,1
62.53800534,0,146648.1862,0,15.54483378,0,9,0,4,1,46,1,1
42.90076251,0,266259.5398,5,13,0,6,3,4,0,34,1,1
50.18096354,0,225615.6401,2,13.72721168,0,7,1,1,0,41,0,1
54.29306074,0,208309.3976,1,13.81148286,0,11,0,4,0,21,1,1
44.90874098,0,415887,1,14,1,12,1,4,1,48,1,1
59,0,415887,4,12.05868177,0,9,0,4,1,38,1,1
52.86705906,0,98355.25627,2,11.91137271,0,4,0,2,1,40,0,1
46.29981135,1,150541.4173,3,14.37649278,0,6,0,4,0,46,1,1
30.36176107,0,273030.1845,4,12.61092541,0,3,0,4,1,53,0,1
53.59150756,0,159902.7447,3,10.78829617,0,2,3,4,0,43,1,1
57.64799896,0,282666.704,0,13.55073722,0,7,0,4,0,59,1,1
42.27204778,0,282888.7054,2,10.81801194,0,4,0,2,1,43,1,1
34.9630203,0,303298.2528,5,13,1,3,0,4,0,50,1,1
36.4082034,0,103230.1943,1,14.94384745,0,6,2,1,0,49,1,1
37.6975854,1,348662.9632,3,13.25603651,0,7,0,4,1,67,1,1
43.81566449,0,277591.4003,5,13,0,4,0,2,1,40,1,1
44.85851057,0,187740.7242,3,13.28537236,0,9,0,1,1,42,0,1
43.50453924,0,155940.4047,1,12.7613481,0,8,0,4,1,51,1,1
40.97001676,0,204751.2555,4,11.73422884,0,3,2,4,0,42,1,1
28,0,209205,2,13.73802347,0,9,0,4,1,48,1,1
43.41856809,0,177891.6106,2,10.43023865,0,2,0,4,1,47,1,1
59.07002538,0,155245.9055,3,11.15635441,0,1,0,4,0,40,1,1
61.15951157,0,118932.3534,0,12.96466324,0,10,0,4,1,25,1,1
42.51888133,0,109106.0188,2,14.61320904,0,7,0,4,1,47,0,1
53.29880689,0,198173.2265,5,13,0,4,0,4,0,46,1,1
45.32823006,0,368561,2,10.31292023,0,5,0,4,1,55,1,1
55.02887213,0,127732.8183,4,12.56197158,0,3,0,4,1,49,1,1
50.76999129,0,63518.86772,3,11.3218166,0,0,0,2,1,40,1,1
35.7867352,1,190290,5,13,0,9,0,4,1,38,1,1
46.1017133,0,192963.2761,4,13.01453047,0,0,0,1,1,35,0,1
46.33335597,1,130534.2331,3,11.06667119,0,4,2,2,0,40,0,1
59.95702465,0,322722.1033,1,13.90429754,0,9,0,4,1,49,1,1
50.10526751,0,95070.11337,2,10.29959481,0,1,3,4,0,41,1,1
37,1,188774,5,13,1,6,1,4,1,48,1,1
48.9678328,1,219021,3,10.16083602,1,3,3,4,1,47,1,1
39.86337904,0,258088.0509,1,13.84316895,0,2,0,4,1,50,1,1
62.42132609,1,118755.7568,2,9,0,2,0,2,1,58,1,1
46.18426803,1,373655.3739,2,9.930164155,1,11,3,4,1,63,1,1
49.35956615,0,258584.6708,2,9.432915656,0,11,0,4,1,49,1,1
37.01779174,0,180341.3061,5,13,0,6,0,3,1,40,0,1
47.25551417,0,55233.75617,4,12.84046732,0,2,0,4,1,44,1,1
40.89010103,0,83951.27543,3,10,0,12,0,4,1,49,1,1
45.23336559,0,144351.3334,1,13.89998617,0,8,0,4,1,40,1,1
56.1580467,0,169750.1587,3,11.84212314,0,9,0,4,1,40,0,1
59.88848542,0,125016.8812,5,13,1,8,0,4,0,47,0,1
32.77206182,1,117962.8987,2,11.92402061,0,3,0,4,1,59,1,1
44.42817371,0,79849.79388,4,11.74253897,0,4,0,3,1,48,0,1
47.05202032,0,58717.56638,4,13.15028862,0,3,0,4,1,53,1,1
42.04285381,0,120277,3,10.91429239,0,5,0,4,1,40,1,1
40.23596454,1,238356.0546,4,12.04172948,0,10,0,4,1,41,1,1
37.31892441,0,173941.0572,2,13.50953029,0,5,0,4,1,44,1,1
45.90171223,0,306873.22,4,12.39885851,0,2,4,4,0,40,1,1
32.16489396,0,164190,3,11,0,3,0,4,1,43,1,1
66.59672209,1,52037.49946,3,11.26729103,1,10,1,4,0,50,0,1
36.00154927,0,198841,1,14,0,3,0,4,1,40,1,1
35.6956379,2,77155.58741,4,12.39127581,0,11,0,4,1,47,1,1
37.51328165,0,237953.8092,1,13.13526763,0,4,0,4,1,47,1,1
43.57930551,0,415887,1,9.701157479,0,2,0,4,1,69,1,1
45.17186131,1,117606.9764,2,9,0,2,0,4,1,47,1,1
50.50218357,0,159626.8996,3,10,0,10,2,4,0,49,1,1
38.31985703,0,22202.01527,4,13.10152746,0,0,0,1,1,41,0,1
35.51816846,0,113339.6019,2,9.903633693,0,11,0,4,1,41,1,1
43.49285683,0,196545,5,13,0,4,0,4,1,40,1,1
38.66651633,0,326082.845,3,11.13330327,0,5,0,4,1,47,1,1
42.99788467,1,223422.5032,3,11.63617133,0,9,1,4,0,42,1,1
36.38567055,0,103986,4,12.38567055,0,9,0,4,1,39,1,1
28.50062112,0,114974.5093,5,13,0,10,0,4,1,40,1,1
37.60875205,0,192939.8044,1,13.32968665,0,8,0,4,1,57,1,1
34.66141872,1,343774.0078,5,13,0,4,0,4,1,51,1,1
49.52429778,0,211530.3609,2,9.404009606,0,11,0,4,1,40,1,1
36.17423729,0,238398.9873,4,11.58711864,0,2,0,3,1,45,1,1
52.9902829,0,55861.00389,1,9.013603945,0,2,0,4,0,40,1,1
47.70098579,0,410096.4053,1,13.78006572,0,3,0,4,1,40,1,1
28.15462484,0,401166.7682,1,12.2380454,0,10,0,4,1,49,1,1
39.95613469,0,58401.77686,2,14.6954863,0,10,0,4,1,49,1,1
57.7151092,1,204651.8515,2,11.61212726,0,2,0,4,1,61,1,1
52.3575245,0,314197.81,4,12.39445972,0,11,0,4,1,56,1,1
32.17479732,1,322026.9716,1,12.55013512,0,5,0,4,1,62,1,1
60.35435355,0,225636.2112,4,11.98058047,1,9,0,4,1,36,0,1
31.06822664,0,113543,3,10.34113319,0,7,0,4,1,40,1,1
50.41626169,1,127312.7403,4,13.17839787,0,3,0,3,1,58,0,1
41.90763984,0,252989.8323,3,10.25212218,0,2,0,4,1,48,1,1
36.90814587,0,285072.4237,1,13.20493922,0,9,0,1,0,40,0,1
32.64884766,0,312805.8534,5,13,0,9,0,2,1,43,1,1
42.89550114,0,136986,1,12.89550114,0,8,0,4,1,39,1,1
52.59948586,0,30465.54942,4,8.962773137,0,5,0,4,1,40,1,1
41.72794314,0,204724.4153,4,11.69689521,0,2,2,4,0,42,1,1
45.52682046,1,200948.4195,4,12.79720877,0,9,0,4,1,40,1,1
44.07014565,0,205470.4927,4,12.78956304,0,11,0,4,1,41,1,1
33,0,134886,3,11.47518478,0,4,3,4,0,39,1,1
47.83678599,0,94088.69143,1,10.20178556,0,3,0,4,1,44,1,1
37.78066766,0,108135.8194,1,13.82580967,0,3,0,4,1,51,1,1
32.9260223,0,40131.96809,4,12.3826518,0,2,0,4,1,41,1,1
40.89295874,1,188745.9707,2,9.885633007,0,3,0,4,1,55,0,1
63.27561668,1,31814.65133,2,9.120730554,0,3,0,4,1,45,1,1
45.06225826,0,176689.1415,3,11.11032256,0,6,0,4,1,45,1,1
48.71635234,0,28345.55864,3,10.21273574,0,3,0,4,1,46,1,1
43.29607594,0,185832,3,10.88822782,0,4,0,4,1,47,1,1
45.52841118,0,167154.0012,3,10.28295329,0,9,0,3,1,66,0,1
47.83611364,0,297896.4789,3,11.29833182,0,7,0,2,1,45,1,1
55.2694656,0,185040.3731,1,12.4326336,0,3,0,4,1,31,1,1
41.90741433,0,139125.2902,2,9.989712704,0,11,0,3,1,40,0,1
35.83879067,0,186934,4,13.16120933,0,1,0,4,1,52,1,1
53.58279127,1,172906.9005,2,15.13906958,0,9,0,4,1,48,1,1
56.20156265,0,415887,3,10,0,3,0,4,0,45,1,1
48.35345777,0,267679.7779,1,13.56465422,0,9,0,4,0,41,1,1
46,0,238162,3,12.34298699,0,7,0,4,1,48,1,1
48.31137235,0,293232.6326,3,11.00823537,0,9,0,4,1,40,1,1
